TimeElapsed,time,territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,FinalMandates
65,2019-10-06 21:15:02,Setúbal,0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,696,1.67,505,1.22,57.8,71900,41560,PNR,0,0.34,0.36,127,0,0
110,2019-10-06 22:00:02,Viseu,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,R.I.R.,0,0.75,0.79,1335,0,0
85,2019-10-06 21:35:01,Vila Real,2,3,197,183,1749,2.23,1923,2.45,44.81,175274,78532,1475,1.69,1600,1.84,47.27,184125,87032,PS,1,37.63,39.47,29548,2,2
85,2019-10-06 21:35:01,Évora,0,3,69,64,1095,2.17,722,1.43,54.2,93011,50416,901,1.54,737,1.26,59.96,97416,58414,PCP-PEV,0,21.14,21.93,10659,1,1
225,2019-10-06 23:55:01,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,PPM,0,0.1,0.11,80,0,0
85,2019-10-06 21:35:01,Bragança,0,3,226,219,941,1.99,1101,2.33,44.71,105645,47230,876,1.66,1051,1.99,47.02,112240,52770,A,0,0.3,0.31,142,0,0
155,2019-10-06 22:45:01,Viseu,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,PURP,0,0.2,0.21,363,0,0
215,2019-10-06 23:45:02,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,PNR,0,0.19,0.19,862,0,0
175,2019-10-06 23:05:01,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,CH,0,2.04,2.12,1313,0,0
135,2019-10-06 22:25:01,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,B.E.,0,8.47,8.89,10320,0,0
45,2019-10-06 20:55:01,Setúbal,0,18,55,20,798,2.53,478,1.52,52.23,60373,31533,609,1.73,440,1.25,57.73,60879,35146,PS,0,38.25,39.86,12061,9,9
70,2019-10-06 21:20:02,Guarda,0,3,242,238,1672,2.68,1716,2.75,49.3,126542,62382,1442,2.03,1648,2.32,51.21,138524,70936,A,0,0.46,0.48,286,0,0
135,2019-10-06 22:25:01,Bragança,3,0,226,225,1284,2.05,1401,2.24,44.83,139606,62579,1170,1.71,1385,2.02,47.12,145491,68558,PURP,0,0.29,0.3,182,0,0
15,2019-10-06 20:25:02,Lisboa,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,CH,0,1.64,1.73,75,0,1
125,2019-10-06 22:15:01,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,PURP,0,0.21,0.22,154,0,0
195,2019-10-06 23:25:02,Aveiro,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,MPT,0,0.2,0.21,707,0,0
215,2019-10-06 23:45:02,Santarém,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,PDR,0,0.29,0.31,605,0,0
20,2019-10-06 20:30:02,Bragança,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,PPD/PSD,0,42.78,44.66,6017,2,2
140,2019-10-06 22:30:01,Aveiro,8,8,147,132,8703,3.01,5239,1.81,54.48,530823,289182,7639,2.52,5083,1.68,56.39,538092,303423,PAN,0,2.94,3.09,8502,0,0
195,2019-10-06 23:25:02,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,PDR,0,0.24,0.26,547,0,0
265,2019-10-07 00:35:01,Faro,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,PPD/PSD,3,22.3,23.38,38516,3,3
85,2019-10-06 21:35:01,Viana do Castelo,2,4,208,199,2998,2.99,1813,1.81,49.78,201647,100381,2703,2.54,1807,1.7,49.81,213348,106278,B.E.,0,7.52,7.9,7553,0,0
50,2019-10-06 21:00:01,Madeira,0,6,54,38,248,0.55,854,1.88,50.27,90256,45373,389,0.89,1273,2.92,47.9,91119,43643,JPP,0,7.49,7.68,3400,0,0
5,2019-10-06 20:15:02,Aveiro,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,PS,0,34.33,35.95,2187,7,7
125,2019-10-06 22:15:01,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,PAN,0,2.36,2.48,2876,0,0
5,2019-10-06 20:15:02,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,CDS-PP,0,5.58,5.9,1647,0,0
160,2019-10-06 22:50:01,Território Nacional,173,53,3092,3055,119071,2.6,81612,1.78,54.14,8452818,4576190,102530,2.12,78898,1.63,56.59,8551568,4839152,PS,84,36.7,38.39,1679622,91,106
40,2019-10-06 20:50:01,Évora,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,L,0,0.36,0.37,29,0,0
230,2019-10-07 00:00:02,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,NC,0,0.21,0.22,259,0,0
105,2019-10-06 21:55:01,Território Nacional,68,158,3092,2867,85394,2.73,59461,1.9,53.26,5873053,3127876,71849,2.16,56311,1.69,55.51,6002947,3332015,PCP-PEV,1,5.72,6.0,178893,14,12
225,2019-10-06 23:55:01,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,B.E.,0,5.24,5.37,6806,0,0
85,2019-10-06 21:35:01,Portalegre,0,2,69,68,1162,2.31,977,1.94,53.04,94919,50348,1118,1.93,879,1.51,58.24,99631,58029,PAN,0,1.66,1.74,837,0,0
15,2019-10-06 20:25:02,Coimbra,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,JPP,0,0.08,0.09,9,0,0
150,2019-10-06 22:40:02,Porto,20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,13669,1.94,10475,1.48,59.93,1177141,705451,PCP-PEV,1,4.32,4.5,29677,2,2
220,2019-10-06 23:50:02,Faro,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,IL,0,0.82,0.86,1424,0,0
80,2019-10-06 21:30:01,Vila Real,2,3,197,180,1722,2.23,1887,2.44,44.78,172537,77266,1451,1.69,1566,1.83,47.25,181320,85667,PCP-PEV,0,2.29,2.4,1769,0,0
180,2019-10-06 23:10:02,Setúbal,7,11,55,49,6807,2.15,4997,1.58,53.35,594021,316934,5946,1.76,5070,1.5,57.97,582621,337742,PURP,0,0.26,0.27,820,0,0
55,2019-10-06 21:05:01,Viana do Castelo,2,4,208,183,2636,2.97,1601,1.8,49.6,178856,88710,2364,2.52,1603,1.71,49.48,189761,93897,IL,0,0.51,0.54,455,0,0
165,2019-10-06 22:55:02,Faro,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,PAN,0,4.77,5.0,8238,0,0
0,2019-10-06 20:10:02,Bragança,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,PAN,0,0.92,0.96,129,0,0
50,2019-10-06 21:00:01,Guarda,0,3,242,233,1512,2.67,1551,2.74,49.15,115213,56630,1324,2.05,1534,2.37,51.19,126396,64702,PAN,0,1.31,1.39,743,0,0
20,2019-10-06 20:30:02,Portalegre,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,PAN,0,1.25,1.3,91,0,0
25,2019-10-06 20:35:02,Bragança,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,PCTP/MRPP,0,0.59,0.62,83,0,0
150,2019-10-06 22:40:02,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,PS,2,38.33,39.79,28371,2,2
110,2019-10-06 22:00:02,Viana do Castelo,6,0,208,208,3617,2.97,2184,1.79,50.6,240917,121898,3228,2.51,2141,1.67,50.74,253219,128488,NC,0,0.21,0.22,259,0,0
75,2019-10-06 21:25:02,Açores,0,5,156,118,2451,5.15,743,1.56,36.6,129922,47556,1833,3.38,921,1.7,41.83,129617,54214,CH,0,0.84,0.9,400,0,0
50,2019-10-06 21:00:01,Portalegre,0,2,69,53,651,2.11,585,1.9,52.89,58219,30791,630,1.78,508,1.43,57.98,61179,35473,PNR,0,0.31,0.32,95,0,0
65,2019-10-06 21:15:02,Bragança,0,3,226,211,871,2.04,983,2.3,44.36,96411,42765,792,1.65,943,1.96,46.77,102918,48136,PNR,0,0.23,0.24,98,0,0
50,2019-10-06 21:00:01,Território Nacional,16,210,3092,2302,44021,2.76,32205,2.02,52.49,3034550,1592854,36610,2.12,30204,1.75,54.4,3167533,1722982,L,0,0.61,0.64,9728,1,1
130,2019-10-06 22:20:02,Lisboa,10,38,134,93,10704,2.35,7000,1.54,58.1,783085,455001,9603,2.02,7206,1.51,61.17,778926,476435,B.E.,1,9.65,10.04,43905,5,5
265,2019-10-07 00:35:01,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,A,0,0.76,0.8,715,0,0
55,2019-10-06 21:05:01,Viana do Castelo,2,4,208,183,2636,2.97,1601,1.8,49.6,178856,88710,2364,2.52,1603,1.71,49.48,189761,93897,PDR,0,0.24,0.25,214,0,0
15,2019-10-06 20:25:02,Castelo Branco,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,PAN,0,1.96,2.07,492,0,0
105,2019-10-06 21:55:01,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,MPT,0,0.18,0.19,94,0,0
130,2019-10-06 22:20:02,Território Nacional,125,101,3092,2982,102408,2.65,70768,1.83,53.82,7180721,3864884,87429,2.13,67838,1.66,56.17,7296725,4098410,JPP,0,0.25,0.26,9519,0,0
30,2019-10-06 20:40:02,Vila Real,0,5,197,94,584,2.04,779,2.72,44.04,65127,28685,509,1.57,608,1.87,46.49,69775,32439,CH,0,0.52,0.55,150,0,0
95,2019-10-06 21:45:02,Santarém,3,6,141,136,5147,2.95,3416,1.96,54.76,318065,174182,4301,2.24,3386,1.76,58.1,330516,192023,PCP-PEV,0,7.64,8.03,13304,1,1
185,2019-10-06 23:15:01,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,NC,0,0.22,0.23,1017,0,0
265,2019-10-07 00:35:01,Vila Real,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,PAN,0,1.65,1.73,1651,0,0
65,2019-10-06 21:15:02,Castelo Branco,1,3,120,118,1864,2.4,1945,2.5,54.87,141734,77764,1763,2.03,1906,2.19,57.13,152132,86916,R.I.R.,0,0.59,0.62,459,0,0
130,2019-10-06 22:20:02,Aveiro,6,10,147,125,7786,3.01,4692,1.81,54.23,477045,258722,6853,2.52,4579,1.69,56.06,484419,271568,L,0,0.69,0.72,1779,0,0
125,2019-10-06 22:15:01,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,PNR,0,0.16,0.16,202,0,0
255,2019-10-07 00:25:01,Lisboa,39,9,134,133,23176,2.16,15838,1.47,57.11,1881850,1074728,21600,1.92,16788,1.49,60.42,1862901,1125608,PPM,0,0.18,0.19,1930,0,0
0,2019-10-06 20:10:02,Leiria,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,PCTP/MRPP,0,0.36,0.38,27,0,0
205,2019-10-06 23:35:02,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,PAN,0,2.87,3.05,6415,0,0
20,2019-10-06 20:30:02,Madeira,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,PAN,0,0.85,0.87,60,0,0
145,2019-10-06 22:35:01,Viseu,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,PCP-PEV,0,2.3,2.41,4081,0,0
75,2019-10-06 21:25:02,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,CDS-PP,0,2.3,2.39,1480,0,0
165,2019-10-06 22:55:02,Lisboa,25,23,134,118,18434,2.22,12535,1.51,56.61,1468406,831301,16962,1.95,13135,1.51,59.99,1451192,870623,PTP,0,0.11,0.11,901,0,0
200,2019-10-06 23:30:01,Porto,32,8,243,242,20665,2.28,14809,1.63,58.64,1548193,907812,18317,1.97,13649,1.46,60.29,1545878,932006,MAS,0,0.06,0.06,509,0,0
130,2019-10-06 22:20:02,Bragança,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2.0,46.9,134747,63194,CDS-PP,0,4.46,4.66,2555,0,0
195,2019-10-06 23:25:02,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,NC,0,0.22,0.23,1017,0,0
35,2019-10-06 20:45:02,Santarém,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,L,0,0.8,0.84,183,0,0
235,2019-10-07 00:05:01,Setúbal,11,7,55,53,7693,2.12,5528,1.53,53.74,673902,362157,6765,1.75,5700,1.48,58.34,661584,385964,PS,6,38.32,39.77,138766,9,9
240,2019-10-07 00:10:02,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,IL,0,0.92,0.98,2054,0,0
145,2019-10-06 22:35:01,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,PPD/PSD,1,34.37,36.3,26343,1,1
80,2019-10-06 21:30:01,Évora,0,3,69,63,1003,2.13,672,1.43,54.67,85974,47004,825,1.52,680,1.25,60.41,90072,54412,PPD/PSD,0,14.53,15.07,6830,0,0
45,2019-10-06 20:55:01,Évora,0,3,69,52,728,2.08,497,1.42,53.49,65359,34961,579,1.42,494,1.21,59.59,68656,40910,NC,0,0.47,0.49,166,0,0
230,2019-10-07 00:00:02,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,L,0,0.56,0.59,688,0,0
70,2019-10-06 21:20:02,Braga,7,12,347,291,9595,3.07,5557,1.78,59.72,523337,312529,7078,2.21,4060,1.27,59.71,536320,320226,JPP,0,0.09,0.09,278,0,0
20,2019-10-06 20:30:02,Beja,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,PTP,0,0.12,0.13,9,0,0
65,2019-10-06 21:15:02,Território Nacional,27,199,3092,2478,53068,2.75,38526,2.0,52.61,3665569,1928466,44301,2.13,36460,1.76,54.6,3804256,2077162,CH,0,1.12,1.18,21657,2,1
240,2019-10-07 00:10:02,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,A,0,0.76,0.8,715,0,0
70,2019-10-06 21:20:02,Porto,5,35,243,161,6121,2.3,5038,1.89,57.24,465089,266211,4886,1.78,4117,1.5,58.63,468668,274800,PTP,0,0.2,0.2,520,0,0
25,2019-10-06 20:35:02,Bragança,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,PAN,0,0.92,0.96,129,0,0
80,2019-10-06 21:30:01,Guarda,0,3,242,238,1672,2.68,1716,2.75,49.3,126542,62382,1442,2.03,1648,2.32,51.21,138524,70936,PCTP/MRPP,0,0.48,0.51,298,0,0
190,2019-10-06 23:20:01,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,PTP,0,0.12,0.12,61,0,0
125,2019-10-06 22:15:01,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,PS,3,34.77,36.51,42392,3,3
240,2019-10-07 00:10:02,Guarda,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,PPD/PSD,1,34.37,36.3,26343,1,1
170,2019-10-06 23:00:01,Viseu,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,B.E.,0,7.86,8.26,13956,0,0
85,2019-10-06 21:35:01,Porto,7,33,243,182,8269,2.35,6477,1.84,57.04,617542,352238,6645,1.83,5432,1.5,58.58,619592,362982,MAS,0,0.06,0.06,210,0,0
25,2019-10-06 20:35:02,Guarda,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,PS,0,37.24,39.32,10983,1,2
10,2019-10-06 20:20:02,Santarém,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,PURP,0,0.25,0.26,57,0,0
75,2019-10-06 21:25:02,Évora,0,3,69,62,991,2.14,663,1.43,54.67,84608,46251,819,1.53,667,1.25,60.34,88641,53490,L,0,0.56,0.59,261,0,0
55,2019-10-06 21:05:01,Aveiro,0,16,147,68,3144,3.19,1804,1.83,53.77,183245,98537,2657,2.55,1731,1.66,55.58,187823,104391,CH,0,0.79,0.83,775,0,0
165,2019-10-06 22:55:02,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,MPT,0,0.18,0.19,94,0,0
50,2019-10-06 21:00:01,Porto,2,38,243,126,3610,2.19,3192,1.93,57.69,285999,164993,2907,1.7,2598,1.52,58.74,290515,170662,PURP,0,0.2,0.21,334,0,0
90,2019-10-06 21:40:02,Território Nacional,61,165,3092,2793,77713,2.76,54199,1.92,53.06,5311774,2818615,65007,2.16,51130,1.7,55.26,5445510,3009182,PTP,0,0.17,0.17,4669,0,0
55,2019-10-06 21:05:01,Açores,0,5,156,81,1444,5.42,389,1.46,38.09,69974,26654,1086,3.52,515,1.67,44.09,69996,30859,PCP-PEV,0,2.51,2.7,670,0,0
90,2019-10-06 21:40:02,Castelo Branco,1,3,120,119,2079,2.38,2097,2.4,55.14,158492,87388,1957,2.01,2044,2.1,57.4,169613,97365,IL,0,0.55,0.57,478,0,0
210,2019-10-06 23:40:01,Aveiro,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,PAN,0,2.96,3.11,10424,0,0
70,2019-10-06 21:20:02,Açores,0,5,156,100,1924,5.2,558,1.51,37.06,99788,36978,1425,3.35,721,1.7,42.6,99727,42485,PS,0,41.06,44.02,15184,3,3
40,2019-10-06 20:50:01,Braga,3,16,347,213,5688,3.12,3523,1.93,59.45,306304,182088,4102,2.2,2419,1.29,59.05,316342,186812,MPT,0,0.21,0.22,387,0,0
70,2019-10-06 21:20:02,Braga,7,12,347,291,9595,3.07,5557,1.78,59.72,523337,312529,7078,2.21,4060,1.27,59.71,536320,320226,R.I.R.,0,0.78,0.82,2439,0,0
20,2019-10-06 20:30:02,Viana do Castelo,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,MPT,0,0.16,0.17,50,0,0
65,2019-10-06 21:15:02,Setúbal,0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,696,1.67,505,1.22,57.8,71900,41560,R.I.R.,0,0.67,0.7,249,0,0
145,2019-10-06 22:35:01,Castelo Branco,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,PAN,0,2.38,2.5,2231,0,0
185,2019-10-06 23:15:01,Lisboa,28,20,134,123,20164,2.22,13668,1.51,56.9,1595133,907641,18557,1.95,14354,1.51,60.28,1575111,949426,PURP,0,0.19,0.2,1714,0,0
170,2019-10-06 23:00:01,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,L,0,0.37,0.38,480,0,0
145,2019-10-06 22:35:01,Aveiro,9,7,147,135,8944,3.01,5400,1.82,54.41,546326,297272,7821,2.51,5219,1.67,56.28,554013,311820,L,0,0.68,0.71,2016,0,0
110,2019-10-06 22:00:02,Évora,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,PCP-PEV,1,18.89,19.61,13980,1,1
145,2019-10-06 22:35:01,Lisboa,17,31,134,109,14841,2.24,10051,1.52,56.88,1164860,662534,13689,1.97,10432,1.5,60.19,1153827,694543,PAN,0,4.33,4.49,28658,2,2
210,2019-10-06 23:40:01,Coimbra,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,PCP-PEV,0,5.59,5.9,11402,0,0
90,2019-10-06 21:40:02,Portalegre,0,2,69,68,1162,2.31,977,1.94,53.04,94919,50348,1118,1.93,879,1.51,58.24,99631,58029,MPT,0,0.18,0.19,92,0,0
130,2019-10-06 22:20:02,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,PTP,0,0.17,0.18,208,0,0
75,2019-10-06 21:25:02,Beja,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,PCP-PEV,1,22.8,23.71,14655,1,1
190,2019-10-06 23:20:01,Viseu,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,CDS-PP,0,5.89,6.19,10462,0,0
65,2019-10-06 21:15:02,Beja,1,2,75,73,1175,2.06,972,1.71,51.74,110141,56985,1082,1.63,1024,1.54,57.35,115823,66421,NC,0,0.18,0.19,105,0,0
75,2019-10-06 21:25:02,Setúbal,0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,696,1.67,505,1.22,57.8,71900,41560,B.E.,0,10.62,11.05,3927,2,2
265,2019-10-07 00:35:01,Aveiro,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,IL,0,1.02,1.07,3582,0,0
160,2019-10-06 22:50:01,Leiria,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,CDS-PP,0,5.33,5.66,11905,0,0
180,2019-10-06 23:10:02,Território Nacional,184,42,3092,3071,123124,2.6,84045,1.77,54.27,8735809,4741296,106145,2.12,81399,1.63,56.72,8829750,5008073,PURP,0,0.2,0.21,9653,0,0
220,2019-10-06 23:50:02,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,JPP,0,5.49,5.62,7125,0,0
235,2019-10-07 00:05:01,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,R.I.R.,0,0.41,0.43,209,0,0
250,2019-10-07 00:20:02,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,PCP-PEV,0,2.08,2.13,2702,0,0
80,2019-10-06 21:30:01,Açores,0,5,156,128,2861,5.01,898,1.57,36.47,156535,57094,2207,3.41,1124,1.73,41.57,155910,64808,PAN,0,2.49,2.67,1422,0,0
220,2019-10-06 23:50:02,Vila Real,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,A,0,0.7,0.73,700,0,0
165,2019-10-06 22:55:02,Braga,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,IL,0,0.82,0.86,3804,0,0
90,2019-10-06 21:40:02,Coimbra,3,6,155,144,5421,3.48,3172,2.04,52.85,294388,155576,4662,2.75,2959,1.74,55.6,305189,169683,PPM,0,0.12,0.13,188,0,0
180,2019-10-06 23:10:02,Portalegre,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,PNR,0,0.31,0.32,158,0,0
10,2019-10-06 20:20:02,Braga,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,IL,0,0.5,0.53,152,0,0
200,2019-10-06 23:30:01,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,A,0,0.49,0.51,309,0,0
160,2019-10-06 22:50:01,Bragança,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,PTP,0,0.16,0.17,101,0,0
265,2019-10-07 00:35:01,Viana do Castelo,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,R.I.R.,0,0.87,0.91,1058,0,0
190,2019-10-06 23:20:01,Setúbal,9,9,55,50,6943,2.15,5077,1.57,53.44,604557,323102,6052,1.76,5142,1.5,58.03,592606,343873,L,0,1.25,1.3,4049,0,0
200,2019-10-06 23:30:01,Lisboa,35,13,134,129,22113,2.17,15139,1.49,56.98,1784826,1016952,20534,1.93,16000,1.5,60.37,1765391,1065786,MAS,0,0.11,0.12,1159,0,0
235,2019-10-07 00:05:01,Aveiro,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,PCP-PEV,0,3.05,3.2,10738,0,0
190,2019-10-06 23:20:01,Território Nacional,188,38,3092,3075,124265,2.59,84848,1.77,54.32,8832539,4797822,107212,2.12,82243,1.62,56.77,8927216,5068106,PPM,0,0.15,0.16,7418,0,0
235,2019-10-07 00:05:01,Madeira,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,MPT,0,0.36,0.37,465,0,0
155,2019-10-06 22:45:01,Leiria,5,5,110,109,7521,3.65,4817,2.34,53.39,386248,206209,6352,2.87,4413,2.0,55.84,396094,221181,R.I.R.,0,0.76,0.81,1577,0,0
105,2019-10-06 21:55:01,Aveiro,4,12,147,118,6950,3.04,4244,1.85,54.08,423402,228957,6056,2.51,4144,1.71,56.02,431366,241667,JPP,0,0.08,0.09,194,0,0
90,2019-10-06 21:40:02,Madeira,2,4,54,50,515,0.53,1728,1.78,49.94,194547,97154,746,0.8,2705,2.88,48.32,194069,93778,MPT,0,0.35,0.36,342,0,0
